E [MeV]	dEdx [keV/microm]
0.00533949	66.7777
0.00537032	66.9708
0.00540132	67.1645
0.0054325	67.3587
0.00546387	67.5534
0.00549541	67.7487
0.00552713	67.9446
0.00555904	68.1411
0.00559114	68.3381
0.00562341	68.5357
0.00565588	68.7338
0.00568853	68.9325
0.00572137	69.1319
0.0057544	69.3317
0.00578762	69.5322
0.00582103	69.7332
0.00585464	69.9348
0.00588844	70.137
0.00592243	70.3398
0.00595662	70.5431
0.00599101	70.747
0.0060256	70.9516
0.00606038	71.1567
0.00609537	71.3624
0.00613056	71.5687
0.00616595	71.7756
0.00620155	71.9831
0.00623735	72.1912
0.00627336	72.3999
0.00630957	72.6091
0.006346	72.819
0.00638263	73.0295
0.00641948	73.2406
0.00645654	73.4524
0.00649382	73.6647
0.00653131	73.8777
0.00656901	74.0912
0.00660693	74.3053
0.00664508	74.5201
0.00668344	74.7355
0.00672202	74.9515
0.00676083	75.1682
0.00679986	75.3855
0.00683912	75.6033
0.0068786	75.8219
0.00691831	76.041
0.00695825	76.2608
0.00699842	76.4813
0.00703882	76.7023
0.00707946	76.924
0.00712033	77.1463
0.00716143	77.3693
0.00720278	77.5929
0.00724436	77.8172
0.00728618	78.0421
0.00732825	78.2676
0.00737055	78.4938
0.0074131	78.7821
0.0074559	79.0096
0.00749894	79.2378
0.00754223	79.4666
0.00758578	79.6961
0.00762957	79.9262
0.00767361	80.157
0.00771792	80.3885
0.00776247	80.6207
0.00780728	80.8535
0.00785236	81.0869
0.00789769	81.3211
0.00794328	81.5559
0.00798914	81.7914
0.00803526	82.0276
0.00808165	82.2645
0.00812831	82.502
0.00817523	82.7403
0.00822243	82.9792
0.0082699	83.2188
0.00831764	83.4591
0.00836566	83.7001
0.00841395	83.9418
0.00846253	84.1842
0.00851138	84.4272
0.00856052	84.671
0.00860994	84.9155
0.00865964	85.2325
0.00870964	85.4784
0.00875992	85.725
0.00881049	85.9723
0.00886135	86.2204
0.00891251	86.4691
0.00896396	86.7186
0.00901571	86.9687
0.00906776	87.2196
0.00912011	87.4712
0.00917276	87.7236
0.00922571	87.9767
0.00927897	88.2305
0.00933254	88.5623
0.00938642	88.8176
0.00944061	89.0736
0.00949511	89.3304
0.00954993	89.5878
0.00960506	89.8461
0.00966051	90.105
0.00971628	90.3647
0.00977237	90.6252
0.00982879	90.8865
0.00988553	91.1484
0.0099426	91.4111
0.01	91.6746
0.0100577	91.9389
0.0101158	92.2039
0.0101742	92.4696
0.0102329	92.7362
0.010292	93.0035
0.0103514	93.2715
0.0104112	93.5403
0.0104713	93.81
0.0105317	94.0804
0.0105925	94.3515
0.0106537	94.6235
0.0107152	94.8962
0.0107771	95.1697
0.0108393	95.4439
0.0109018	95.7193
0.0109648	95.9949
0.0110281	96.2717
0.0110917	96.5493
0.0111558	96.8275
0.0112202	97.1065
0.011285	97.3867
0.0113501	97.6674
0.0114156	97.9487
0.0114815	98.2311
0.0115478	98.5144
0.0116145	98.7983
0.0116815	99.0828
0.011749	99.3686
0.0118168	99.6551
0.011885	99.9424
0.0119536	100.23
0.0120226	100.519
0.0120921	100.809
0.0121619	101.1
0.0122321	101.391
0.0123027	101.683
0.0123737	101.976
0.0124451	102.27
0.012517	102.565
0.0125893	102.861
0.0126619	103.157
0.012735	103.454
0.0128086	103.753
0.0128825	104.052
0.0129569	104.352
0.0130317	104.652
0.0131069	104.954
0.0131826	105.256
0.0132587	105.56
0.0133352	105.864
0.0134122	106.169
0.0134896	106.476
0.0135675	106.782
0.0136458	107.09
0.0137246	107.399
0.0138038	107.708
0.0138835	108.019
0.0139637	108.33
0.0140443	108.642
0.0141254	108.955
0.0142069	109.269
0.0142889	109.584
0.0143714	109.9
0.0144544	110.217
0.0145378	110.535
0.0146218	110.854
0.0147062	111.173
0.0147911	111.494
0.0148765	111.815
0.0149624	112.137
0.0150487	112.46
0.0151356	112.784
0.015223	113.109
0.0153109	113.435
0.0153993	113.763
0.0154882	114.09
0.0155776	114.419
0.0156675	114.749
0.015758	115.08
0.0158489	115.412
0.0159404	115.744
0.0160325	116.078
0.016125	116.412
0.0162181	116.748
0.0163117	117.084
0.0164059	117.422
0.0165006	117.76
0.0165959	118.1
0.0166917	118.44
0.016788	118.782
0.016885	119.124
0.0169824	119.467
0.0170805	119.812
0.0171791	120.157
0.0172783	120.503
0.017378	120.851
0.0174783	121.199
0.0175792	121.548
0.0176807	121.899
0.0177828	122.25
0.0178855	122.603
0.0179887	122.956
0.0180926	123.31
0.018197	123.666
0.0183021	124.022
0.0184077	124.38
0.018514	124.738
0.0186209	125.097
0.0187284	125.458
0.0188365	125.82
0.0189452	126.182
0.0190546	126.546
0.0191646	126.911
0.0192752	127.277
0.0193865	127.644
0.0194984	128.011
0.019611	128.381
0.0197242	128.751
0.0198381	129.122
0.0199526	129.494
0.0200678	129.867
0.0201837	130.241
0.0203002	130.617
0.0204174	130.993
0.0205353	131.371
0.0206538	131.749
0.020773	132.129
0.020893	132.51
0.0210136	132.892
0.0211349	133.275
0.0212569	133.659
0.0213796	134.045
0.021503	134.431
0.0216272	134.818
0.021752	135.207
0.0218776	135.597
0.0220039	135.987
0.0221309	136.379
0.0222587	136.772
0.0223872	137.167
0.0225165	137.562
0.0226464	137.959
0.0227772	138.356
0.0229087	138.755
0.0230409	139.155
0.0231739	139.556
0.0233077	139.959
0.0234423	140.362
0.0235776	140.767
0.0237137	141.172
0.0238506	141.579
0.0239883	141.987
0.0241268	142.396
0.0242661	142.807
0.0244062	143.218
0.0245471	143.631
0.0246888	144.045
0.0248313	144.46
0.0249747	144.877
0.0251189	145.295
0.0252639	145.713
0.0254097	146.133
0.0255564	146.555
0.025704	146.977
0.0258523	147.401
0.0260016	147.825
0.0261517	148.251
0.0263027	148.679
0.0264545	149.107
0.0266073	149.537
0.0267609	149.968
0.0269153	150.401
0.0270707	150.834
0.027227	151.269
0.0273842	151.704
0.0275423	152.142
0.0277013	152.581
0.0278612	153.02
0.0280221	153.461
0.0281838	153.904
0.0283465	154.347
0.0285102	154.792
0.0286748	155.238
0.0288403	155.686
0.0290068	156.135
0.0291743	156.584
0.0293427	157.036
0.0295121	157.489
0.0296825	157.943
0.0298538	158.398
0.0300262	158.854
0.0301995	159.312
0.0303739	159.772
0.0305492	160.232
0.0307256	160.694
0.030903	161.157
0.0310814	161.622
0.0312608	162.087
0.0314413	162.554
0.0316228	163.023
