E [MeV]	dEdx [keV/microm]
0.0190546	167.742
0.0191646	167.892
0.0192752	168.043
0.0193865	168.195
0.0194984	168.347
0.019611	168.5
0.0197242	168.654
0.0198381	168.808
0.0199526	168.963
0.0200678	169.119
0.0201837	169.275
0.0203002	169.432
0.0204174	169.589
0.0205353	169.747
0.0206538	169.906
0.020773	170.065
0.020893	170.225
0.0210136	170.385
0.0211349	170.546
0.0212569	170.708
0.0213796	170.871
0.021503	171.033
0.0216272	171.197
0.021752	171.361
0.0218776	171.525
0.0220039	171.69
0.0221309	171.856
0.0222587	172.023
0.0223872	172.19
0.0225165	172.358
0.0226464	172.526
0.0227772	172.694
0.0229087	172.864
0.0230409	173.034
0.0231739	173.204
0.0233077	173.375
0.0234423	173.547
0.0235776	173.719
0.0237137	173.892
0.0238506	174.065
0.0239883	174.239
0.0241268	174.413
0.0242661	174.588
0.0244062	174.763
0.0245471	174.94
0.0246888	175.116
0.0248313	175.293
0.0249747	175.471
0.0251189	175.65
0.0252639	175.828
0.0254097	176.008
0.0255564	176.188
0.025704	176.368
0.0258523	176.549
0.0260016	176.731
0.0261517	176.914
0.0263027	177.096
0.0264545	177.28
0.0266073	177.464
0.0267609	177.648
0.0269153	177.834
0.0270707	178.019
0.027227	178.206
0.0273842	178.392
0.0275423	178.58
0.0277013	178.768
0.0278612	178.956
0.0280221	179.145
0.0281838	179.335
0.0283465	179.525
0.0285102	179.717
0.0286748	179.908
0.0288403	180.1
0.0290068	180.292
0.0291743	180.486
0.0293427	180.68
0.0295121	180.874
0.0296825	181.069
0.0298538	181.265
0.0300262	181.461
0.0301995	181.658
0.0303739	181.855
0.0305492	182.053
0.0307256	182.252
0.030903	182.451
0.0310814	182.652
0.0312608	182.852
0.0314413	183.053
0.0316228	183.255
0.0318053	183.457
0.031989	183.66
0.0321736	183.864
0.0323594	184.068
0.0325462	184.273
0.0327341	184.479
0.032923	184.685
0.0331131	184.892
0.0333043	185.099
0.0334965	185.308
0.0336899	185.516
0.0338844	185.726
0.03408	185.936
0.0342768	186.147
0.0344747	186.359
0.0346737	186.571
0.0348739	186.784
0.0350752	186.997
0.0352777	187.212
0.0354813	187.427
0.0356862	187.642
0.0358922	187.858
0.0360994	188.076
0.0363078	188.293
0.0365174	188.512
0.0367282	188.731
0.0369403	188.951
0.0371535	189.171
0.037368	189.393
0.0375837	189.615
0.0378007	189.837
0.0380189	190.061
0.0382384	190.285
0.0384592	190.511
0.0386812	190.736
0.0389045	190.963
0.0391291	191.19
0.039355	191.418
0.0395822	191.647
0.0398107	191.876
0.0400405	192.107
0.0402717	192.338
0.0405042	192.57
0.040738	192.802
0.0409732	193.036
0.0412098	193.27
0.0414477	193.505
0.0416869	193.741
0.0419276	193.978
0.0421697	194.215
0.0424131	194.454
0.042658	194.693
0.0429042	194.933
0.0431519	195.174
0.043401	195.415
0.0436516	195.658
0.0439036	195.901
0.044157	196.145
0.044412	196.391
0.0446684	196.636
0.0449262	196.883
0.0451856	197.131
0.0454465	197.379
0.0457088	197.628
0.0459727	197.879
0.0462381	198.13
0.046505	198.382
0.0467735	198.635
0.0470435	198.889
0.0473151	199.144
0.0475883	199.399
0.047863	199.656
0.0481393	199.913
0.0484172	200.172
0.0486968	200.431
0.0489779	200.691
0.0492606	200.952
0.049545	201.215
0.049831	201.478
0.0501187	201.742
0.0504081	202.007
0.0506991	202.273
0.0509918	202.54
0.0512861	202.808
0.0515822	203.077
0.05188	203.347
0.0521795	203.617
0.0524807	203.889
0.0527837	204.162
0.0530884	204.436
0.0533949	204.711
0.0537032	204.987
0.0540132	205.264
0.054325	205.542
0.0546387	205.821
0.0549541	206.101
0.0552713	206.382
0.0555904	206.664
0.0559114	206.947
0.0562341	207.231
0.0565588	207.517
0.0568853	207.803
0.0572137	208.091
0.057544	208.379
0.0578762	208.668
0.0582103	208.959
0.0585464	209.251
0.0588844	209.544
0.0592243	209.837
0.0595662	210.132
0.0599101	210.429
0.060256	210.726
0.0606038	211.024
0.0609537	211.324
0.0613056	211.624
0.0616595	211.926
0.0620155	212.229
0.0623735	212.533
0.0627336	212.838
0.0630957	213.145
0.06346	213.452
0.0638263	213.761
0.0641948	214.07
0.0645654	214.382
0.0649382	214.694
0.0653131	215.007
0.0656901	215.322
0.0660693	215.638
0.0664508	215.955
0.0668344	216.273
0.0672202	216.592
0.0676083	216.913
0.0679986	217.234
0.0683912	217.558
0.068786	217.882
0.0691831	218.207
0.0695825	218.534
0.0699842	218.862
0.0703882	219.191
0.0707946	219.522
0.0712033	219.854
0.0716143	220.187
0.0720278	220.521
0.0724436	220.857
0.0728618	221.194
0.0732825	221.532
0.0737055	221.871
0.074131	222.212
0.074559	222.554
0.0749894	222.897
0.0754223	223.242
0.0758578	223.588
0.0762957	223.935
0.0767361	224.284
0.0771792	224.634
0.0776247	224.986
0.0780728	225.338
0.0785236	225.692
0.0789769	226.048
0.0794328	226.404
0.0798914	226.762
0.0803526	227.122
0.0808165	227.483
0.0812831	227.845
0.0817523	228.208
0.0822243	228.573
0.082699	228.94
0.0831764	229.308
0.0836566	229.677
0.0841395	230.047
0.0846253	230.419
0.0851138	230.792
0.0856052	231.167
0.0860994	231.543
0.0865964	231.921
0.0870964	232.3
0.0875992	232.681
0.0881049	233.063
0.0886135	233.446
0.0891251	233.831
0.0896396	234.217
0.0901571	234.605
0.0906776	234.994
0.0912011	235.385
0.0917276	235.777
0.0922571	236.171
0.0927897	236.566
0.0933254	236.963
0.0938642	237.361
0.0944061	237.761
0.0949511	238.162
0.0954993	238.565
0.0960506	238.969
0.0966051	239.374
0.0971628	239.782
0.0977237	240.19
0.0982879	240.601
0.0988553	241.013
0.099426	241.426
0.1	241.841
0.100577	242.257
0.101158	242.675
0.101742	243.095
0.102329	243.517
0.10292	243.939
0.103514	244.363
0.104112	244.789
0.104713	245.217
0.105317	245.646
0.105925	246.076
0.106537	246.509
0.107152	246.942
0.107771	247.378
0.108393	247.815
0.109018	248.254
0.109648	248.694
0.110281	249.136
0.110917	249.579
0.111558	250.025
0.112202	250.471
0.11285	250.92
0.113501	251.37
0.114156	251.822
0.114815	252.275
0.115478	252.73
0.116145	253.186
0.116815	253.645
0.11749	254.105
0.118168	254.567
0.11885	255.03
0.119536	255.495
0.120226	255.962
0.120921	256.43
0.121619	256.9
0.122321	257.372
0.123027	257.845
0.123737	258.321
0.124451	258.798
0.12517	259.276
0.125893	259.757
0.126619	260.238
0.12735	260.722
0.128086	261.208
0.128825	261.695
0.129569	262.184
0.130317	262.675
0.131069	263.167
0.131826	263.661
0.132587	264.157
0.133352	264.655
0.134122	265.154
0.134896	265.655
0.135675	266.158
0.136458	266.663
0.137246	267.169
0.138038	267.677
0.138835	268.187
0.139637	268.698
0.140443	269.212
0.141254	269.727
0.142069	270.244
0.142889	270.763
0.143714	271.284
0.144544	271.806
0.145378	272.33
0.146218	272.856
0.147062	273.384
0.147911	273.914
0.148765	274.445
0.149624	274.978
0.150487	275.513
0.151356	276.05
0.15223	276.589
0.153109	277.129
0.153993	277.671
0.154882	278.215
0.155776	278.761
0.156675	279.309
0.15758	279.858
0.158489	280.451
0.159404	281.095
0.160325	281.742
0.16125	282.393
0.162181	283.046
0.163117	283.701
0.164059	284.36
0.165006	285.022
0.165959	285.686
0.166917	286.354
0.16788	287.025
0.16885	287.698
0.169824	288.374
0.170805	289.054
0.171791	289.736
0.172783	290.421
0.17378	291.109
0.174783	291.801
0.175792	292.496
0.176807	293.193
0.177828	293.894
0.178855	294.597
0.179887	295.304
0.180926	296.014
