E [MeV]	dEdx [keV/microm]
0.0703882	273.091
0.0707946	273.878
0.0712033	274.667
0.0716143	275.459
0.0720278	276.253
0.0724436	277.049
0.0728618	277.848
0.0732825	278.649
0.0737055	279.452
0.074131	280.257
0.074559	281.065
0.0749894	281.875
0.0754223	282.688
0.0758578	283.503
0.0762957	284.32
0.0767361	285.139
0.0771792	285.961
0.0776247	286.786
0.0780728	287.612
0.0785236	288.441
0.0789769	289.272
0.0794328	290.106
0.0798914	290.942
0.0803526	291.781
0.0808165	292.622
0.0812831	293.466
0.0817523	294.312
0.0822243	295.16
0.082699	296.01
0.0831764	296.864
0.0836566	297.719
0.0841395	298.577
0.0846253	299.438
0.0851138	300.301
0.0856052	301.167
0.0860994	302.035
0.0865964	302.906
0.0870964	303.778
0.0875992	304.654
0.0881049	305.532
0.0886135	306.413
0.0891251	307.296
0.0896396	308.182
0.0901571	309.07
0.0906776	309.961
0.0912011	310.854
0.0917276	311.75
0.0922571	312.649
0.0927897	313.55
0.0933254	314.454
0.0938642	315.36
0.0944061	316.269
0.0949511	317.181
0.0954993	318.095
0.0960506	319.012
0.0966051	319.932
0.0971628	320.854
0.0977237	321.779
0.0982879	322.706
0.0988553	323.636
0.099426	324.569
0.1	325.505
0.100577	326.443
0.101158	327.384
0.101742	328.327
0.102329	329.274
0.10292	330.223
0.103514	331.175
0.104112	332.129
0.104713	333.087
0.105317	334.047
0.105925	335.009
0.106537	335.975
0.107152	336.943
0.107771	337.914
0.108393	338.889
0.109018	339.866
0.109648	340.845
0.110281	341.828
0.110917	342.813
0.111558	343.801
0.112202	344.792
0.11285	345.786
0.113501	346.782
0.114156	347.782
0.114815	348.784
0.115478	349.79
0.116145	350.798
0.116815	351.809
0.11749	352.823
0.118168	353.84
0.11885	354.86
0.119536	355.883
0.120226	356.909
0.120921	357.937
0.121619	358.969
0.122321	360.004
0.123027	361.041
0.123737	362.082
0.124451	363.126
0.12517	364.172
0.125893	365.222
0.126619	366.275
0.12735	367.331
0.128086	368.39
0.128825	369.451
0.129569	370.516
0.130317	371.584
0.131069	372.655
0.131826	373.729
0.132587	374.806
0.133352	375.887
0.134122	376.97
0.134896	378.057
0.135675	379.146
0.136458	380.24
0.137246	381.335
0.138038	382.434
0.138835	383.537
0.139637	384.642
0.140443	385.751
0.141254	386.863
0.142069	387.978
0.142889	389.096
0.143714	390.218
0.144544	391.343
