E [MeV]	dEdx [keV/microm]
0.00533949	52.7009
0.00537032	52.7513
0.00540132	52.9034
0.0054325	53.056
0.00546387	53.1773
0.00549541	53.3306
0.00552713	53.4845
0.00555904	53.6387
0.00559114	53.7934
0.00562341	53.9486
0.00565588	54.1041
0.00568853	54.2602
0.00572137	54.4167
0.0057544	54.5736
0.00578762	54.731
0.00582103	54.8889
0.00585464	55.0472
0.00588844	55.2059
0.00592243	55.3652
0.00595662	55.5248
0.00599101	55.685
0.0060256	55.8456
0.00606038	56.0067
0.00609537	56.1682
0.00613056	56.3302
0.00616595	56.4927
0.00620155	56.6556
0.00623735	56.819
0.00627336	56.9829
0.00630957	57.1472
0.006346	57.312
0.00638263	57.4774
0.00641948	57.6431
0.00645654	57.8094
0.00649382	57.9761
0.00653131	58.1433
0.00656901	58.311
0.00660693	58.4792
0.00664508	58.6479
0.00668344	58.8171
0.00672202	58.9867
0.00676083	59.1568
0.00679986	59.3274
0.00683912	59.4986
0.0068786	59.6702
0.00691831	59.8423
0.00695825	60.0149
0.00699842	60.188
0.00703882	60.3616
0.00707946	60.5357
0.00712033	60.7103
0.00716143	60.8854
0.00720278	61.061
0.00724436	61.2371
0.00728618	61.4138
0.00732825	61.5909
0.00737055	61.7685
0.0074131	61.9467
0.0074559	62.1254
0.00749894	62.3046
0.00754223	62.4843
0.00758578	62.6645
0.00762957	62.8452
0.00767361	63.0265
0.00771792	63.2083
0.00776247	63.3906
0.00780728	63.5735
0.00785236	63.7569
0.00789769	63.9408
0.00794328	64.1252
0.00798914	64.3101
0.00803526	64.4957
0.00808165	64.6817
0.00812831	64.8683
0.00817523	65.0554
0.00822243	65.243
0.0082699	65.4312
0.00831764	65.62
0.00836566	65.8092
0.00841395	65.9991
0.00846253	66.1894
0.00851138	66.3803
0.00856052	66.5718
0.00860994	66.7638
0.00865964	66.9564
0.00870964	67.1496
0.00875992	67.3433
0.00881049	67.5375
0.00886135	67.7323
0.00891251	67.9277
0.00896396	68.1236
0.00901571	68.3202
0.00906776	68.5172
0.00912011	68.7149
0.00917276	68.9131
0.00922571	69.1119
0.00927897	69.3112
0.00933254	69.5112
0.00938642	69.7117
0.00944061	69.9128
0.00949511	70.1144
0.00954993	70.3167
0.00960506	70.5195
0.00966051	70.7229
0.00971628	70.927
0.00977237	71.1315
0.00982879	71.3367
0.00988553	71.5425
0.0099426	71.7489
0.01	71.9559
0.0100577	72.1634
0.0101158	72.3716
0.0101742	72.5804
0.0102329	72.7898
0.010292	72.9997
0.0103514	73.2103
0.0104112	73.4215
0.0104713	73.6333
0.0105317	73.8457
