E [MeV]	dEdx [keV/microm]
0.00555904	123.32
0.00559114	123.673
0.00562341	124.026
0.00565588	124.381
0.00568853	124.736
0.00572137	125.093
0.0057544	125.449
0.00578762	125.806
0.00582103	126.164
0.00585464	126.523
0.00588844	126.883
0.00592243	127.244
0.00595662	127.606
0.00599101	127.969
0.0060256	128.331
0.00606038	128.694
0.00609537	129.058
0.00613056	129.424
0.00616595	129.79
0.00620155	130.158
0.00623735	130.526
0.00627336	130.896
0.00630957	131.266
0.006346	131.638
0.00638263	132.011
0.00641948	132.385
0.00645654	132.76
0.00649382	133.136
0.00653131	133.513
0.00656901	133.891
0.00660693	134.27
0.00664508	134.651
0.00668344	135.032
0.00672202	135.414
0.00676083	135.797
0.00679986	136.18
0.00683912	136.564
0.0068786	136.948
0.00691831	137.334
0.00695825	137.722
0.00699842	138.11
0.00703882	138.499
0.00707946	138.89
0.00712033	139.282
0.00716143	139.674
0.00720278	140.068
0.00724436	140.463
0.00728618	140.859
0.00732825	141.257
0.00737055	141.655
0.0074131	142.055
0.0074559	142.456
0.00749894	142.858
0.00754223	143.261
0.00758578	143.665
0.00762957	144.071
0.00767361	144.477
0.00771792	144.885
0.00776247	145.294
0.00780728	145.704
0.00785236	146.115
0.00789769	146.528
0.00794328	146.942
0.00798914	147.357
0.00803526	147.773
0.00808165	148.19
0.00812831	148.609
0.00817523	149.028
0.00822243	149.449
0.0082699	149.871
0.00831764	150.295
0.00836566	150.719
0.00841395	151.145
0.00846253	151.572
0.00851138	152.001
0.00856052	152.43
0.00860994	152.861
0.00865964	153.293
0.00870964	153.726
0.00875992	154.16
0.00881049	154.596
0.00886135	155.033
0.00891251	155.472
0.00896396	155.911
0.00901571	156.352
0.00906776	156.794
0.00912011	157.237
0.00917276	157.682
0.00922571	158.128
0.00927897	158.576
0.00933254	159.024
0.00938642	159.474
0.00944061	159.925
0.00949511	160.377
0.00954993	160.831
0.00960506	161.286
0.00966051	161.743
0.00971628	162.201
0.00977237	162.66
0.00982879	163.12
0.00988553	163.582
0.0099426	164.045
0.01	164.509
0.0100577	164.975
0.0101158	165.442
0.0101742	165.91
0.0102329	166.38
0.010292	166.851
0.0103514	167.324
0.0104112	167.798
0.0104713	168.273
0.0105317	168.75
0.0105925	169.228
0.0106537	169.707
0.0107152	170.188
0.0107771	170.67
0.0108393	171.154
0.0109018	171.639
0.0109648	172.126
0.0110281	172.613
0.0110917	173.103
0.0111558	173.593
0.0112202	174.085
0.011285	174.579
0.0113501	175.074
0.0114156	175.57
0.0114815	176.068
0.0115478	176.567
0.0116145	177.068
0.0116815	177.57
0.011749	178.074
0.0118168	178.579
0.011885	179.086
0.0119536	179.593
0.0120226	180.103
0.0120921	180.614
0.0121619	181.127
0.0122321	181.641
0.0123027	182.156
0.0123737	182.673
0.0124451	183.191
0.012517	183.711
0.0125893	184.233
0.0126619	184.756
0.012735	185.28
0.0128086	185.806
0.0128825	186.334
0.0129569	186.863
0.0130317	187.394
0.0131069	187.926
0.0131826	188.46
0.0132587	188.995
0.0133352	189.532
0.0134122	190.07
0.0134896	190.61
0.0135675	191.152
0.0136458	191.695
0.0137246	192.24
0.0138038	192.786
0.0138835	193.334
0.0139637	193.884
0.0140443	194.435
0.0141254	194.987
0.0142069	195.541
0.0142889	196.097
0.0143714	196.655
0.0144544	197.214
0.0145378	197.775
0.0146218	198.338
0.0147062	198.901
0.0147911	199.467
0.0148765	200.034
0.0149624	200.603
0.0150487	201.174
0.0151356	201.746
0.015223	202.32
0.0153109	202.896
0.0153993	203.473
0.0154882	204.052
0.0155776	204.633
0.0156675	205.216
0.015758	205.799
0.0158489	206.385
0.0159404	206.973
0.0160325	207.562
0.016125	208.153
0.0162181	208.746
0.0163117	209.34
0.0164059	209.936
0.0165006	210.534
0.0165959	211.134
0.0166917	211.735
0.016788	212.338
0.016885	212.943
0.0169824	213.55
0.0170805	214.158
0.0171791	214.768
0.0172783	215.38
0.017378	215.994
0.0174783	216.609
0.0175792	217.227
0.0176807	217.846
0.0177828	218.467
0.0178855	219.09
0.0179887	219.714
